Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date,EMI
APP119586,Female,75.0,Graduate,Married,Self-Employed,139691.0,2881710.0,12.0,570.0,384159.0,Approved,2021-11-07,253348.09138959172
APP119587,Female,45.0,Graduate,Married,Self-Employed,32898.0,533711.0,36.0,846.0,345872.0,Approved,2022-01-21,17221.35274441025
APP119588,Male,56.0,Graduate,Married,Salaried,157205.0,999953.0,60.0,570.0,861425.0,Rejected,2018-08-31,21246.0461001669
APP119589,Male,83.0,Not Graduate,Married,Self-Employed,120787.0,1160146.0,72.0,327.0,928422.0,Rejected,2018-11-17,21492.67659220907
APP119590,Female,60.0,Graduate,Married,Salaried,199290.0,578042.0,48.0,424.0,719440.0,Rejected,2023-10-06,14660.638453788177
APP119591,Female,22.0,Graduate,Married,Self-Employed,121881.0,611758.0,12.0,627.0,973309.0,Rejected,2022-12-06,53783.247340056376
APP119592,Male,30.0,Graduate,Married,Self-Employed,154841.0,1410543.0,36.0,775.0,319775.0,Approved,2023-05-08,45514.25502595725
APP119593,Male,26.0,Graduate,Married,Self-Employed,14221.0,1253949.0,36.0,397.0,125556.0,Rejected,2018-10-25,40461.40711452546
APP119594,Female,74.0,Graduate,Single,Salaried,145841.0,1294862.0,12.0,580.0,771706.0,Rejected,2021-05-10,113838.94157042503
APP119595,Female,44.0,Graduate,Married,Self-Employed,73180.0,2705184.0,60.0,478.0,212260.0,Approved,2018-03-14,57477.16540020771
APP119596,Male,78.0,Not Graduate,Married,Self-Employed,127343.0,1380111.0,24.0,670.0,449882.0,Approved,2018-04-19,63685.12043259642
APP119597,Male,67.0,Graduate,Single,Salaried,37419.0,915563.0,72.0,756.0,692264.0,Approved,2023-09-24,16961.571611497788
APP119598,Female,51.0,Not Graduate,Single,Salaried,194172.0,2062575.0,48.0,695.0,574879.0,Approved,2020-04-11,52312.230527923835
APP119599,Male,82.0,Graduate,Married,Self-Employed,21347.0,2942226.0,60.0,597.0,489095.0,Approved,2023-08-27,62513.60737265617
APP119600,Female,62.0,Not Graduate,Single,Self-Employed,77870.0,440327.0,36.0,678.0,999156.0,Rejected,2021-06-26,14208.113735500923
APP119601,Male,51.0,Graduate,Married,Self-Employed,8760.0,725539.0,36.0,480.0,734913.0,Rejected,2018-09-08,23411.102729429727
APP119602,Male,53.0,Not Graduate,Single,Self-Employed,178582.0,2802226.0,12.0,636.0,3341.0,Approved,2024-07-01,246360.1850090016
APP_MISSING_585,Female,25.0,Graduate,Married,Self-Employed,99493.0,2414578.0,24.0,843.0,978292.0,Approved,2021-09-30,111420.52394618826
APP119604,Male,65.0,Not Graduate,Single,Self-Employed,73831.0,2471080.0,24.0,480.0,676371.0,Rejected,2024-06-15,114027.80457411062
APP119605,Male,53.0,Not Graduate,Married,Self-Employed,103076.0,1524692.0,24.0,570.0,882423.0,Approved,2022-10-08,70356.80002740092
APP119606,Male,83.0,Graduate,Single,Self-Employed,32686.0,417397.0,48.0,628.0,217908.0,Approved,2020-03-04,10586.266237913203
APP119607,Female,28.0,Not Graduate,Married,Self-Employed,71932.0,2270477.0,60.0,846.0,177041.0,Approved,2024-02-26,48240.926334906384
APP119608,Male,69.0,Not Graduate,Single,Self-Employed,131151.0,315241.0,72.0,710.0,908394.0,Approved,2018-10-08,5840.103626271675
APP119609,Male,53.0,Not Graduate,Single,Self-Employed,83890.0,2493398.0,60.0,507.0,765501.0,Approved,2021-03-14,52977.33878898703
APP119610,Female,48.0,Not Graduate,Single,Self-Employed,183291.0,743170.0,72.0,428.0,413510.0,Approved,2024-07-29,13767.84685981938
APP119611,Female,41.0,Graduate,Married,Self-Employed,180064.0,909152.0,36.0,739.0,894061.0,Approved,2024-10-12,29335.777771651832
APP119612,Male,38.0,Not Graduate,Single,Self-Employed,57001.0,1438041.0,48.0,542.0,767889.0,Approved,2018-11-07,36472.43484508739
APP119613,Female,47.0,Graduate,Married,Self-Employed,159367.0,2426969.0,48.0,455.0,688663.0,Approved,2021-04-28,61554.20375604512
APP119614,Male,89.0,Not Graduate,Single,Self-Employed,126663.0,530714.0,36.0,697.0,999064.0,Rejected,2018-01-01,17124.64798439032
APP119615,Male,81.0,Graduate,Married,Salaried,168710.0,2983199.0,48.0,570.0,704881.0,Rejected,2019-07-09,75661.6335399546
APP119616,Male,56.0,Not Graduate,Single,Salaried,75471.0,1020224.0,24.0,774.0,188274.0,Rejected,2020-04-12,47078.161327766575
APP119617,Female,18.0,Graduate,Married,Self-Employed,51122.0,464181.0,72.0,443.0,321171.0,Rejected,2021-06-26,8599.341904594938
APP119618,Male,59.0,Graduate,Married,Self-Employed,114940.0,2739499.0,60.0,321.0,839143.0,Approved,2023-09-28,58206.25773947488
APP119619,Male,22.0,Graduate,Married,Self-Employed,26969.0,2291828.0,72.0,444.0,103465.0,Rejected,2019-02-07,42458.03373796861
APP119620,Female,29.0,Graduate,Married,Salaried,144694.0,2884538.0,12.0,620.0,168752.0,Rejected,2023-07-17,253596.7175186782
APP_MISSING_586,Female,46.0,Graduate,Married,Self-Employed,83279.0,1524692.0,36.0,570.0,12788.0,Approved,2018-08-19,49197.52217694662
APP119622,Male,20.0,Not Graduate,Married,Self-Employed,181677.0,1990888.0,12.0,760.0,442507.0,Approved,2023-10-04,175030.68489557988
APP119623,Male,78.0,Graduate,Married,Self-Employed,24027.0,1344315.0,48.0,746.0,362013.0,Approved,2022-11-03,34095.30135008226
APP119624,Male,68.0,Not Graduate,Married,Salaried,103926.0,2817896.0,24.0,428.0,586804.0,Approved,2023-05-29,130031.6033467828
APP119625,Male,53.0,Graduate,Married,Salaried,186201.0,2134352.0,60.0,489.0,910158.0,Approved,2018-11-15,45348.67237358498
APP119626,Female,19.0,Graduate,Married,Self-Employed,199590.0,1448838.0,72.0,570.0,550193.0,Rejected,2020-03-06,26840.937751371814
APP119627,Male,46.0,Graduate,Single,Salaried,35139.0,1698367.0,72.0,545.0,885752.0,Rejected,2022-09-27,31463.671525722057
APP119628,Female,58.0,Graduate,Single,Self-Employed,146388.0,1261189.0,12.0,810.0,738262.0,Approved,2018-08-29,110878.54989972891
APP119629,Female,46.0,Not Graduate,Single,Self-Employed,117532.0,1372418.0,12.0,401.0,719812.0,Rejected,2024-04-17,120657.34612043567
APP119630,Female,81.0,Not Graduate,Single,Self-Employed,183220.0,835838.0,72.0,570.0,794446.0,Rejected,2021-01-12,15484.599194824483
APP119631,Male,75.0,Graduate,Single,Self-Employed,103076.0,1120114.0,24.0,584.0,343706.0,Rejected,2018-11-14,51687.57801962111
APP119632,Female,27.0,Graduate,Single,Salaried,172319.0,1576180.0,72.0,301.0,114122.0,Approved,2021-01-21,29200.054985413986
APP119633,Male,28.0,Not Graduate,Single,Salaried,77424.0,1611069.0,24.0,357.0,383276.0,Rejected,2024-09-24,74342.66032965659
APP_MISSING_587,Male,24.0,Graduate,Married,Salaried,186289.0,2328666.0,72.0,678.0,664807.0,Approved,2024-09-28,43140.488549952446
APP119635,Male,78.0,Graduate,Married,Self-Employed,22452.0,2209073.0,36.0,616.0,804612.0,Approved,2018-06-15,71280.57201585238
APP119636,Female,83.0,Graduate,Married,Self-Employed,137794.0,377606.0,36.0,842.0,408931.0,Rejected,2022-01-20,12184.283487516237
APP119637,Male,70.0,Graduate,Married,Salaried,9073.0,1524692.0,24.0,598.0,273330.0,Approved,2021-10-15,70356.80002740092
APP119638,Female,82.0,Not Graduate,Married,Self-Employed,54244.0,1121800.0,60.0,846.0,733418.0,Approved,2018-01-27,23834.934757100815
APP119639,Female,44.0,Not Graduate,Married,Salaried,20481.0,714476.0,24.0,570.0,496522.0,Rejected,2022-03-14,32969.44238992353
APP119640,Female,24.0,Not Graduate,Single,Self-Employed,33177.0,967128.0,36.0,570.0,225430.0,Rejected,2020-01-26,31206.500216401757
APP119641,Female,82.0,Graduate,Married,Salaried,143928.0,1498178.0,12.0,425.0,750520.0,Rejected,2024-01-26,131713.6480984817
APP119642,Female,75.0,Graduate,Single,Self-Employed,99014.0,2944674.0,12.0,658.0,37047.0,Approved,2023-05-15,258883.6273131421
APP119643,Male,42.0,Graduate,Married,Self-Employed,176491.0,2055141.0,36.0,570.0,496944.0,Approved,2023-03-05,66313.61935673057
APP119644,Male,65.0,Graduate,Single,Self-Employed,65320.0,1926347.0,36.0,824.0,232673.0,Approved,2020-12-06,62157.799249287455
APP119645,Female,21.0,Graduate,Married,Salaried,122070.0,1100491.0,24.0,833.0,319276.0,Rejected,2024-07-14,50782.076130100024
APP119646,Male,25.0,Graduate,Single,Self-Employed,90579.0,862339.0,24.0,650.0,852452.0,Approved,2023-05-16,39792.56963296776
APP119647,Female,85.0,Graduate,Married,Self-Employed,34777.0,227507.0,36.0,821.0,178474.0,Rejected,2024-05-31,7341.010956908408
APP119648,Male,77.0,Not Graduate,Married,Self-Employed,173693.0,1884858.0,36.0,799.0,907769.0,Approved,2024-06-10,60819.06591980233
APP119649,Male,21.0,Not Graduate,Single,Self-Employed,61753.0,951164.0,36.0,530.0,685723.0,Rejected,2023-09-25,30691.386840039337
APP119650,Male,25.0,Not Graduate,Single,Salaried,102389.0,2070033.0,60.0,415.0,685935.0,Approved,2018-11-15,43982.08370480092
APP119651,Female,33.0,Graduate,Married,Salaried,113648.0,2117908.0,36.0,766.0,488205.0,Approved,2018-09-16,68338.93389532618
APP119652,Female,36.0,Graduate,Married,Self-Employed,62752.0,2403627.0,36.0,821.0,605181.0,Rejected,2021-03-26,77558.28235316226
APP119653,Female,53.0,Not Graduate,Single,Self-Employed,67906.0,466019.0,36.0,755.0,831848.0,Rejected,2021-06-26,15037.122308885
APP119654,Female,51.0,Graduate,Married,Salaried,162629.0,1113002.0,12.0,570.0,431232.0,Rejected,2020-08-16,97850.55831877544
APP119655,Female,62.0,Graduate,Married,Self-Employed,127785.0,659126.0,36.0,422.0,328796.0,Rejected,2023-01-29,21268.142026325393
APP119656,Male,80.0,Not Graduate,Married,Salaried,65950.0,1388019.0,48.0,752.0,647680.0,Approved,2021-03-11,35203.74769651446
APP119657,Male,23.0,Graduate,Married,Self-Employed,83143.0,2393518.0,48.0,323.0,808964.0,Approved,2020-05-31,60705.7999775694
APP119658,Female,53.0,Graduate,Single,Self-Employed,172064.0,2746155.0,12.0,593.0,415537.0,Rejected,2018-05-04,241430.65329612774
APP119659,Male,83.0,Not Graduate,Single,Self-Employed,74685.0,2093753.0,36.0,629.0,296044.0,Approved,2023-06-12,67559.51998865903
APP119660,Female,25.0,Graduate,Married,Self-Employed,135401.0,105626.0,72.0,647.0,176077.0,Rejected,2020-06-18,1956.8101409035376
APP119661,Male,84.0,Graduate,Married,Salaried,173074.0,2868592.0,60.0,832.0,496944.0,Approved,2020-02-16,60949.10248238665
APP119662,Female,44.0,Not Graduate,Single,Self-Employed,181919.0,2452732.0,72.0,565.0,632783.0,Rejected,2023-10-18,45438.91513944119
APP119663,Female,51.0,Graduate,Married,Self-Employed,35489.0,1524692.0,72.0,802.0,544928.0,Rejected,2018-11-09,28246.196650015114
APP119664,Male,45.0,Not Graduate,Married,Self-Employed,146550.0,1626178.0,60.0,470.0,356007.0,Approved,2021-06-26,34551.47667448091
APP119665,Male,48.0,Graduate,Married,Self-Employed,62128.0,855254.0,72.0,704.0,496944.0,Rejected,2020-11-21,15844.296861078845
APP119666,Male,34.0,Graduate,Married,Self-Employed,79955.0,360073.0,72.0,831.0,747396.0,Rejected,2022-06-12,6670.653985435019
APP119667,Female,72.0,Not Graduate,Single,Self-Employed,67070.0,2573139.0,48.0,472.0,258264.0,Rejected,2023-11-03,65261.45257670213
APP119668,Female,26.0,Graduate,Married,Self-Employed,103076.0,449032.0,48.0,560.0,38338.0,Rejected,2018-04-12,11388.611564871433
APP119669,Female,74.0,Graduate,Married,Salaried,59511.0,2440335.0,72.0,679.0,316507.0,Rejected,2022-03-15,45209.25032853497
APP119670,Male,62.0,Not Graduate,Single,Salaried,72050.0,2652804.0,12.0,782.0,906666.0,Rejected,2018-10-21,233223.6173073191
APP119671,Female,23.0,Graduate,Single,Salaried,103076.0,69400.0,36.0,577.0,229381.0,Rejected,2018-11-27,2239.342791252329
APP119672,Female,31.0,Graduate,Single,Salaried,110759.0,173570.0,72.0,409.0,213158.0,Approved,2018-07-03,3215.52966274049
APP119673,Female,48.0,Not Graduate,Married,Self-Employed,71067.0,2504898.0,12.0,849.0,785075.0,Rejected,2022-01-02,220220.33009067728
APP119674,Male,71.0,Graduate,Married,Self-Employed,165319.0,689256.0,48.0,434.0,333060.0,Rejected,2018-09-11,17481.312807900158
APP119675,Male,28.0,Not Graduate,Single,Self-Employed,185313.0,912011.0,24.0,787.0,899050.0,Approved,2024-04-29,42084.680414004884
APP119676,Female,86.0,Graduate,Single,Salaried,115154.0,1310746.0,48.0,499.0,503479.0,Rejected,2024-05-02,33243.90478676123
APP119677,Male,19.0,Not Graduate,Married,Self-Employed,24332.0,1301068.0,72.0,600.0,639280.0,Approved,2018-08-29,24103.374703246205
APP119678,Male,34.0,Graduate,Single,Self-Employed,86591.0,2790963.0,60.0,708.0,123205.0,Rejected,2024-04-14,59299.7156484956
APP119679,Male,53.0,Graduate,Married,Self-Employed,52126.0,1533672.0,72.0,785.0,586695.0,Rejected,2019-01-01,28412.558673241532
APP119680,Male,20.0,Graduate,Married,Self-Employed,87047.0,1865283.0,12.0,549.0,998828.0,Approved,2018-05-24,163988.00988005448
APP119681,Female,80.0,Graduate,Married,Salaried,70691.0,2558399.0,12.0,567.0,886303.0,Approved,2021-06-27,224923.91797337
APP119682,Female,60.0,Not Graduate,Married,Self-Employed,103076.0,1524692.0,12.0,334.0,107577.0,Approved,2023-10-11,134044.6499324982
APP119683,Female,50.0,Graduate,Married,Salaried,70963.0,2148054.0,60.0,666.0,142656.0,Approved,2021-03-07,45639.799380218785
APP119684,Female,46.0,Graduate,Married,Salaried,91202.0,1524692.0,24.0,762.0,759070.0,Approved,2022-03-22,70356.80002740092
APP119685,Female,40.0,Not Graduate,Married,Self-Employed,147298.0,1632981.0,72.0,588.0,111311.0,Rejected,2024-04-22,30252.341096915527
APP119686,Female,76.0,Graduate,Married,Salaried,87306.0,2617264.0,12.0,477.0,968496.0,Approved,2022-03-29,230099.08667516455
APP119687,Female,66.0,Graduate,Married,Salaried,45108.0,2766752.0,24.0,785.0,2279.0,Rejected,2019-04-11,127671.56723417684
APP119688,Female,72.0,Graduate,Married,Salaried,16343.0,1838514.0,24.0,751.0,591781.0,Rejected,2021-09-23,84838.09310049306
APP119689,Male,45.0,Not Graduate,Married,Self-Employed,45702.0,1824182.0,36.0,672.0,177515.0,Rejected,2021-02-27,58861.22206962904
APP119690,Male,88.0,Not Graduate,Married,Salaried,159700.0,191500.0,48.0,360.0,131904.0,Rejected,2024-03-02,4856.9347277541
APP119691,Male,89.0,Graduate,Married,Self-Employed,80492.0,1475961.0,12.0,791.0,44355.0,Rejected,2018-09-18,129760.42083189258
APP119692,Female,42.0,Not Graduate,Married,Self-Employed,194831.0,1836402.0,36.0,398.0,298711.0,Approved,2024-01-13,59255.52709713774
APP119693,Female,24.0,Graduate,Single,Self-Employed,35025.0,818824.0,24.0,310.0,77654.0,Rejected,2020-11-19,37784.57316339072
APP119694,Female,53.0,Graduate,Married,Salaried,103076.0,384075.0,60.0,594.0,490456.0,Rejected,2023-10-18,8160.458697480384
APP119695,Male,51.0,Not Graduate,Single,Salaried,70351.0,2378052.0,72.0,453.0,980646.0,Approved,2020-12-28,44055.405574346645
APP119696,Male,39.0,Graduate,Married,Self-Employed,62967.0,1524692.0,24.0,788.0,366875.0,Approved,2021-04-22,70356.80002740092
APP119697,Male,84.0,Graduate,Married,Self-Employed,29568.0,1665717.0,12.0,810.0,873021.0,Approved,2024-09-12,146442.98792911036
APP119698,Female,67.0,Graduate,Married,Salaried,186957.0,172661.0,72.0,781.0,298057.0,Approved,2023-12-28,3198.689676202315
APP119699,Female,65.0,Graduate,Single,Salaried,72947.0,1199972.0,60.0,586.0,92804.0,Approved,2024-12-11,25495.858736270082
APP119700,Female,89.0,Not Graduate,Single,Self-Employed,34662.0,1761011.0,48.0,694.0,873777.0,Approved,2024-11-08,44663.78841700771
APP119701,Male,87.0,Not Graduate,Married,Self-Employed,101276.0,215474.0,36.0,604.0,206821.0,Approved,2020-09-05,6952.739893404961
APP119702,Female,74.0,Graduate,Married,Salaried,24781.0,2728733.0,60.0,659.0,198058.0,Rejected,2021-07-11,57977.51205611336
APP119703,Male,42.0,Graduate,Married,Self-Employed,196163.0,1494012.0,24.0,610.0,472876.0,Approved,2018-01-08,68941.07368736592
APP119704,Female,83.0,Not Graduate,Single,Self-Employed,64839.0,2154037.0,36.0,690.0,709106.0,Approved,2024-09-27,69504.71510145234
APP119705,Female,33.0,Not Graduate,Married,Salaried,107514.0,1986506.0,60.0,570.0,301724.0,Rejected,2022-06-03,42207.381801202806
APP119706,Female,75.0,Graduate,Single,Salaried,86925.0,370755.0,12.0,528.0,529030.0,Rejected,2020-10-19,32595.254769962306
APP119707,Male,58.0,Not Graduate,Single,Self-Employed,144306.0,2495741.0,60.0,570.0,619309.0,Rejected,2024-09-10,53027.12061474554
APP119708,Female,68.0,Not Graduate,Married,Self-Employed,117550.0,69781.0,36.0,808.0,533948.0,Rejected,2021-07-06,2251.6365895731806
APP119709,Male,38.0,Graduate,Married,Salaried,88722.0,2482377.0,48.0,616.0,496944.0,Approved,2021-08-31,62959.493778997596
APP119710,Male,73.0,Not Graduate,Single,Salaried,174224.0,94670.0,72.0,817.0,531226.0,Rejected,2019-11-23,1753.8410622321956
APP119711,Female,64.0,Not Graduate,Single,Salaried,154336.0,343554.0,72.0,364.0,478858.0,Approved,2022-03-04,6364.625671217066
APP119712,Male,60.0,Not Graduate,Married,Self-Employed,108062.0,2586813.0,60.0,464.0,364454.0,Rejected,2021-06-26,54962.13147069017
APP119713,Female,48.0,Not Graduate,Married,Self-Employed,105755.0,96850.0,36.0,429.0,369798.0,Rejected,2019-09-20,3125.0770797231708
APP119714,Male,32.0,Graduate,Married,Salaried,125746.0,2289922.0,36.0,662.0,52525.0,Approved,2022-11-28,73889.34183328696
APP119715,Female,65.0,Graduate,Single,Self-Employed,87513.0,1890821.0,12.0,570.0,872179.0,Approved,2018-02-16,166233.2058081345
APP119716,Female,79.0,Not Graduate,Married,Self-Employed,19311.0,1934857.0,24.0,585.0,86404.0,Approved,2023-07-11,89283.83373862843
APP119717,Male,87.0,Not Graduate,Single,Self-Employed,54009.0,1561658.0,72.0,330.0,111195.0,Rejected,2018-05-26,28931.022769234245
APP119718,Male,20.0,Not Graduate,Married,Self-Employed,94403.0,2792274.0,48.0,828.0,570468.0,Rejected,2021-06-27,70819.28229767548
APP119719,Male,55.0,Not Graduate,Married,Self-Employed,195692.0,1524692.0,36.0,837.0,595230.0,Rejected,2018-11-08,49197.52217694662
APP119720,Female,75.0,Graduate,Single,Self-Employed,35883.0,310116.0,24.0,570.0,49379.0,Approved,2023-02-28,14310.27997608531
APP119721,Female,84.0,Graduate,Married,Salaried,157340.0,1924434.0,36.0,608.0,574686.0,Approved,2021-09-11,62096.07212018564
APP119722,Male,62.0,Not Graduate,Married,Self-Employed,176405.0,1768436.0,48.0,570.0,815304.0,Approved,2023-01-04,44852.10559901071
APP119723,Female,61.0,Graduate,Married,Self-Employed,50130.0,1433317.0,60.0,362.0,605049.0,Rejected,2024-01-26,30453.750384420986
APP119724,Male,25.0,Graduate,Single,Self-Employed,35283.0,499801.0,60.0,527.0,460739.0,Approved,2018-02-09,10619.294193736623
APP119725,Male,83.0,Not Graduate,Married,Salaried,79391.0,2963067.0,48.0,537.0,496944.0,Approved,2019-10-10,75151.03401024627
APP119726,Female,88.0,Not Graduate,Married,Salaried,98301.0,2577794.0,72.0,799.0,530043.0,Approved,2024-10-16,47755.7934633546
APP119727,Male,78.0,Not Graduate,Married,Self-Employed,179882.0,1105367.0,24.0,519.0,396624.0,Approved,2023-04-04,51007.078790921754
APP_MISSING_588,Male,34.0,Graduate,Single,Salaried,103076.0,2114497.0,72.0,768.0,39868.0,Rejected,2023-08-04,39172.82839935345
APP119729,Male,88.0,Not Graduate,Married,Self-Employed,120929.0,2435867.0,12.0,315.0,43503.0,Rejected,2019-05-30,214151.40847930245
APP119730,Male,53.0,Not Graduate,Single,Salaried,103076.0,1524692.0,48.0,750.0,424172.0,Rejected,2024-03-03,38670.128062291675
APP119731,Female,85.0,Graduate,Married,Self-Employed,94767.0,2682440.0,48.0,570.0,583552.0,Approved,2020-03-16,68033.60830870345
APP119732,Female,38.0,Graduate,Married,Self-Employed,14810.0,2043232.0,24.0,804.0,496944.0,Rejected,2018-06-01,94284.79013045681
APP119733,Male,63.0,Graduate,Married,Salaried,103076.0,904365.0,48.0,539.0,916435.0,Approved,2020-11-16,22937.032767965207
APP119734,Female,63.0,Not Graduate,Married,Self-Employed,133086.0,154965.0,12.0,485.0,535624.0,Rejected,2024-10-27,13623.88546459848
APP119735,Male,33.0,Not Graduate,Single,Self-Employed,171002.0,1524692.0,24.0,714.0,876005.0,Approved,2022-10-09,70356.80002740092
APP119736,Female,39.0,Graduate,Married,Self-Employed,31091.0,2973896.0,48.0,570.0,490003.0,Approved,2024-08-12,75425.68542626115
APP119737,Female,23.0,Not Graduate,Married,Self-Employed,35073.0,2216476.0,36.0,554.0,332067.0,Approved,2020-05-11,71519.44600264836
APP119738,Female,73.0,Graduate,Married,Salaried,109188.0,1673284.0,12.0,703.0,363082.0,Rejected,2021-09-26,147108.2474477798
APP119739,Female,62.0,Not Graduate,Married,Self-Employed,21856.0,648685.0,36.0,836.0,813415.0,Rejected,2018-10-29,20931.240324834536
APP119740,Female,75.0,Graduate,Married,Self-Employed,99688.0,2075083.0,12.0,570.0,388401.0,Rejected,2023-08-14,182432.76302091056
APP119741,Male,45.0,Graduate,Married,Self-Employed,68624.0,1848961.0,48.0,449.0,682449.0,Rejected,2020-09-05,46894.427630093734
APP119742,Female,34.0,Graduate,Single,Salaried,43558.0,2661990.0,24.0,480.0,947901.0,Rejected,2024-10-05,122837.33246120592
APP119743,Male,53.0,Graduate,Married,Self-Employed,107140.0,2777620.0,48.0,676.0,366845.0,Rejected,2021-03-02,70447.61900002269
APP119744,Male,29.0,Not Graduate,Married,Self-Employed,87938.0,2025151.0,72.0,777.0,179219.0,Rejected,2022-11-26,37517.618897439446
APP119745,Female,67.0,Graduate,Married,Salaried,97181.0,410970.0,24.0,555.0,973179.0,Approved,2020-09-04,18964.180376929213
APP119746,Male,76.0,Not Graduate,Single,Salaried,133698.0,2775846.0,72.0,423.0,399691.0,Rejected,2018-07-13,51424.87268652151
APP119747,Male,29.0,Graduate,Married,Self-Employed,195552.0,2675808.0,12.0,570.0,819947.0,Approved,2024-09-14,235246.03437715824
APP119748,Male,79.0,Graduate,Married,Self-Employed,85093.0,127672.0,60.0,559.0,79380.0,Rejected,2018-07-27,2712.6526923770502
APP119749,Female,57.0,Not Graduate,Single,Self-Employed,68500.0,1133852.0,36.0,711.0,496944.0,Approved,2019-03-28,36586.21473410714
APP119750,Male,19.0,Graduate,Single,Self-Employed,14928.0,2257826.0,60.0,686.0,896146.0,Approved,2020-11-24,47972.12997226413
APP119751,Female,42.0,Graduate,Married,Salaried,184375.0,1278062.0,12.0,568.0,466851.0,Rejected,2020-06-28,112361.95466496087
APP119752,Female,53.0,Graduate,Single,Self-Employed,156067.0,2536470.0,24.0,332.0,314671.0,Rejected,2022-02-04,117045.22130732083
APP119753,Male,48.0,Graduate,Married,Self-Employed,96359.0,718908.0,36.0,645.0,685223.0,Approved,2021-06-04,23197.139011147392
APP119754,Male,64.0,Graduate,Married,Salaried,103076.0,1420179.0,12.0,490.0,509630.0,Rejected,2018-02-13,124856.29681042819
APP119755,Male,77.0,Graduate,Single,Salaried,104420.0,2902363.0,36.0,435.0,102873.0,Rejected,2018-07-14,93651.09022546804
APP119756,Male,53.0,Graduate,Single,Self-Employed,96762.0,2216159.0,60.0,492.0,372175.0,Rejected,2021-12-22,47086.829360279706
APP119757,Male,58.0,Not Graduate,Married,Self-Employed,148769.0,1430344.0,12.0,570.0,520919.0,Rejected,2021-04-02,125749.96180412122
APP119758,Female,67.0,Graduate,Married,Self-Employed,126832.0,1424523.0,60.0,524.0,364106.0,Approved,2023-08-29,30266.903873230094
APP119759,Male,40.0,Not Graduate,Single,Salaried,99321.0,52993.0,24.0,416.0,428612.0,Rejected,2018-07-09,2445.3580814040192
APP119760,Female,29.0,Not Graduate,Married,Salaried,191822.0,558680.0,36.0,805.0,496944.0,Rejected,2024-03-15,18027.032141453186
APP119761,Female,88.0,Graduate,Married,Self-Employed,161127.0,1351755.0,12.0,769.0,622880.0,Rejected,2021-10-08,118840.740142602
APP119762,Male,39.0,Graduate,Single,Salaried,123746.0,1815205.0,60.0,556.0,378177.0,Rejected,2020-07-25,38567.74179511783
APP119763,Female,73.0,Graduate,Single,Salaried,103076.0,795307.0,60.0,842.0,449657.0,Approved,2023-01-10,16897.92338818468
APP119764,Female,33.0,Not Graduate,Married,Salaried,102663.0,502275.0,72.0,823.0,294030.0,Approved,2019-05-17,9305.06516882514
APP119765,Female,75.0,Graduate,Single,Salaried,186558.0,1242109.0,48.0,570.0,448544.0,Approved,2018-03-30,31503.093147550484
APP119766,Female,89.0,Not Graduate,Single,Salaried,63364.0,1836658.0,24.0,482.0,215971.0,Rejected,2024-03-22,84752.44811721063
APP119767,Male,68.0,Not Graduate,Married,Salaried,121541.0,469177.0,72.0,455.0,347627.0,Approved,2021-07-02,8691.896990122688
APP119768,Male,23.0,Graduate,Married,Self-Employed,111191.0,2300263.0,12.0,320.0,760538.0,Rejected,2023-08-02,202229.66250736418
APP119769,Female,19.0,Not Graduate,Single,Salaried,103076.0,2630314.0,24.0,655.0,816358.0,Rejected,2018-01-10,121375.64577453875
APP119770,Female,79.0,Graduate,Married,Self-Employed,171157.0,2164084.0,72.0,570.0,516499.0,Rejected,2022-10-06,40091.46911714058
APP119771,Male,59.0,Graduate,Married,Self-Employed,181450.0,771306.0,36.0,838.0,33764.0,Approved,2023-06-06,24887.875085730095
APP119772,Male,60.0,Not Graduate,Married,Self-Employed,26592.0,2950287.0,48.0,700.0,293410.0,Approved,2020-08-30,74826.90019395019
APP119773,Male,69.0,Graduate,Married,Self-Employed,159528.0,107505.0,24.0,787.0,938592.0,Approved,2020-02-06,4960.810305914726
APP119774,Male,75.0,Graduate,Single,Self-Employed,125975.0,2463511.0,60.0,603.0,305408.0,Rejected,2023-09-02,52342.32836370135
APP_MISSING_589,Female,37.0,Graduate,Married,Self-Employed,107929.0,2394161.0,72.0,570.0,579048.0,Approved,2018-06-18,44353.83829507654
APP119776,Female,73.0,Not Graduate,Single,Salaried,120950.0,221540.0,48.0,813.0,223979.0,Approved,2019-02-10,5618.826734133909
APP119777,Female,84.0,Graduate,Married,Salaried,82432.0,2370319.0,12.0,637.0,119775.0,Rejected,2024-07-07,208388.69790314976
APP119778,Female,76.0,Graduate,Single,Salaried,103076.0,2690802.0,12.0,568.0,787861.0,Rejected,2021-04-12,236564.245190285
APP119779,Female,65.0,Graduate,Married,Salaried,103076.0,918368.0,24.0,697.0,64026.0,Approved,2022-10-05,42378.02371073248
APP119780,Male,52.0,Not Graduate,Married,Self-Employed,119179.0,332104.0,72.0,645.0,496944.0,Approved,2024-12-24,6152.504828684494
APP119781,Male,25.0,Graduate,Married,Salaried,43845.0,1353126.0,60.0,312.0,419605.0,Rejected,2018-11-11,28749.92862197967
APP119782,Female,49.0,Graduate,Married,Salaried,81524.0,75543.0,60.0,513.0,850341.0,Approved,2021-09-20,1605.0654986233435
